文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,条件哈希,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,应变率(s-1),压力(MPa),辐照剂量(dpa),通量,时间(h),气氛,密度公式,密度数据,比热容公式,比热容数据,热传导率公式,热传导率数据,弹塑性模型公式,弹塑性模型数据,热膨胀公式,热膨胀数据,辐照蠕变公式,辐照蠕变数据,辐照肿胀公式,辐照肿胀数据,腐蚀公式,腐蚀数据,硬化性能公式,硬化性能数据,额外性质
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk4,Fig. 6,The graphite liner increased the diametral fracture strain by a factor of 6 (Fig. 6),Zircaloy with graphite liner,lined tubing,liner application,iodine SIMFEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""diametral_fracture_strain_enhancement"": ""6x increase relative to unlined tubing"", ""fracture_resistance"": ""superior"", ""liner_material"": ""graphite""}"
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk4,Fig. 8,the zirconium and Zircaloy-3A liners only enhanced diametral fracture strain by a factor of 2.5 (Fig. 8),Zircaloy with zirconium liner,lined tubing,liner application,iodine SIMFEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""diametral_fracture_strain_enhancement"": ""2.5x increase relative to unlined tubing"", ""liner_material"": ""zirconium"", ""iron_content"": ""low""}"
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk4,text,Zircaloy-3A alloy-lined tubing,Zircaloy-3A,lined tubing,liner application,iodine SIMFEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""diametral_fracture_strain_enhancement"": ""2.5x increase relative to unlined tubing"", ""liner_material"": ""Zircaloy-3A"", ""iron_content"": ""1900 ppm"", ""second_phase_precipitates"": ""iron-rich""}"
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk4,text,unlined tubing,Zircaloy,unlined tubing,,iodine SIMFEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""diametral_fracture_strain"": ""baseline reference"", ""fracture_resistance"": ""lower than lined tubing""}"
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk4,text,uniaxial tension specimens tested in a gaseous iodine environment,Zircaloy,uniaxial tension,,gaseous iodine test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""crack_initiation_site"": ""iron rich second phase precipitates at grain boundaries"", ""ductility_decrease"": ""with increasing iron content"", ""iron_concentration_range"": ""260-630 ppm""}"
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk4,Fig. 11,Figure 11 presents the argon and iodine data at a test temperature of 300°C,Zircaloy-4,,,SIMFEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""diametral_fracture_strain"": ""similar in iodine and argon"", ""brittle_behavior"": ""10% observed"", ""PCI_simulation"": ""does not simulate brittle PCI type fracture""}"
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk4,Figs. 12-13,"Figures 12 and 13 show at test temperatures of 350, 385, and 400°C",Zircaloy-4,,,SIMFEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""diametral_fracture_strain"": ""large decrease for iodine relative to argon at low core compression rates"", ""minimum_fracture_strain"": ""similar at 350-400°C"", ""iodine_embrittlement"": ""significant""}"
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk4,Fig. 14,FIG. 14—lodine SIMFEX test results at 350°C as a function of iodine partial pressure,Zircaloy-4,,,SIMFEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""test_parameter"": ""iodine partial pressure variation"", ""temperature"": ""350°C""}"
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk5,text,The iodine sensitivity tests covered the interval from 7- to 295-Pa iodine. These tests were performed at a test temperature of $3 5 0 \mathrm { { ‰} }$ and a core compression rate of 11.9 to 13.3 $\mu \mathrm { m } / \mathrm { m i n }$,Zircaloy,,,iodine sensitivity tests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""diametral_fracture_strain"": ""constant for 35-295 Pa iodine, large increase at 7 Pa"", ""fracture_surface_behavior"": ""brittle for 35-295 Pa, 99% ductile at 7 Pa""}"
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk5,text,Figure 16 shows that the maximum diametral fracture strain values measured for both Zircaloy-2 and zirconium-lined Zircaloy-2 tubing (at $3 5 0 ^ { \circ } \mathrm { C } )$ are in good agreement,Zircaloy-2,zirconium-lined tubing,,iodine SIMFEX test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""maximum_diametral_fracture_strain"": ""good agreement between Zircaloy-2 and zirconium-lined Zircaloy-2""}"
