文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_023_chunk4,text,"Assuming $N \sim 3 \times 1 0 ^ { 1 8 } / \mathrm { c m } ^ { 3 }$ [9], $\beta = 5 \times 1 0 ^ { - 5 } \mathrm { c m }$ (that is, assuming $1 \mu$ [28, 30] as a typical subgrain diameter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,μm,,,0.01,%,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_023_chunk5,text,The large post-irradiation hardening shown by zirconium-base alloys at ~300°C even at e's ~10^-7/h is evidence that the rate is very low.,zirconium-base alloys,post-irradiation,irradiation,hardening,,,,,,,,,,,,,,,,,,300,,,2.7777777777777777e-08,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_023_chunk5,text,The resulting creep rate as a function of applied stress using Eq 39 is shown in Fig. 4 assuming a temperature of 300°C and a neutron flux of 10^13 neutrons (n)/cm^2/s,,,,creep,,,,,,,,,,,,,,,,,,300,,,,,10000000000000.0,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_023_chunk5,Fig. 4,Also shown in Fig. 4 are the data for Z_Γ-2.5Nb reported by Gilbert and Mastel[31],Zr-2.5Nb,,,creep,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_023_chunk5,text,"At low stresses in Fig. 4 the applied stress is not sufficient to move the dislocations against the internal stress, hence the very low creep rate at stresses approaching 6×10^8 dynes/cm^2 (9000 psi)",,,,creep,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_023_chunk6,Fig. 5,Figure 5 shows the predicted dependence of the creep rate on the temperature for several different neutron fluxes. At high temperatures the predicted strain rate increases rapidly with temperature due to a rapid decrease with temperature in the depleted zone density and increased self-diffusion. At temperatures below about 300°C the zone density and hence creep rate are very little dependent upon temperature.,,,,creep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_023_chunk6,Fig. 5,"Also shown in Fig. 5 are creep data of Fidleris [28] for Zr-2.5Nb alloys irradiated with a fast neutron flux between 5 and 9×10¹² n/cm²/s, the RX-13 data were obtained at an applied stress of 24 000 psi, and the RX-23 data were obtained at an applied stress of 21 000 psi.",Zr-2.5Nb,irradiated,,creep,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,5-9e12,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_023_chunk6,Fig. 5,Both sets of data were extrapolated to 17 000 psi assuming a linear relationship between ε̇ and σ_a.,Zr-2.5Nb,irradiated,,creep,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_023_chunk6,Fig. 5,FIG. 5—Creep rate as a function of temperature for several different neutron fluxes at an applied stress of 17 000 psi.,,,,creep,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_023_chunk6,Fig. 6,FIG. 6—Strain rate versus neutron flux at 300°C and with an applied stress of 20 000 psi showing comparison between theory and experiment.,,,,creep,,,,,,,,,,,,,,,,,,300.0,,20.0,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_023_chunk6,Text,At low stresses (σ_a < ∼10000 psi for low strain rates at ∼300°C in zirconium-base alloys) it has been proposed by Nichols [4] that the applied stress is insufficient to cause dislocation glide between the depleted zones.,,,,creep,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,68.95,MPa,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_023_chunk8,text,"Creep tests of closed end tubes, internally pressurized, give data best related to reactor pressure tubes",,closed end tubes,,Creep test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_023_chunk8,text,Diameter measurements on pressure tubes (83 and 103 mm inside diameter) in the NRU test reactor give data for reactor design,,pressure tubes,,Diameter measurement,,,,,,,,,,,,,,,,,,,NRU test reactor,,,,,,,,,,,,,,,,,,,83.0,mm,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_023_chunk8,text,Tests on small tubes (23 mm inside diameter) are not limited to any stress because specimens are within a secondary containment,,small tubes,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,mm,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_023_chunk8,text,Twelve specimens can be tested in one reactor position which allows several metallurgical conditions to be examined,,specimens,,test,,,,,,,,,,,,,,,,,,,reactor position,,,,,,,,,,,,,,,,,12.0,specimens,,,,,,
