文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk1,Introduction,both size and density decrease with increased neutron fluence at 290 to 300°C,,,,irradiation,,,,,,,,,,,,,,,,,,,,,,,increased,,,,,,,,,,,,,decrease,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk2,text,"Effects of annealing temperature (700, 800, 900, and $1 0 5 0 ^ { \circ } \mathrm { C }$ , cold work (30, 50. and $8 0 \%$ and $\beta$ -quench cooling rate (furnace-cool, air-cool, and water quench) were examined.",,,beta-quench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk2,text,"In-reactor corrosion properties were measured on Zircaloy-2 and Zircaloy-4 cladding of spent fuel rods obtained from three BWRs and one PWR, as well as on absorber rods containing $3 \ \mathrm { w t } \%$ EMPY ${ \mathrm { G d } } _ { 2 } { \mathrm { O } } _ { 3 }$ from one BWR.",Zircaloy-2,cladding,,in-reactor corrosion test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk3,text,"Effects of annealing (for $3 0 \mathrm { { m i n } }$ at 700, 800, 900, and $1 0 5 0 \mathrm { { ^ \circ C } }$ , followed by water quenching) on nodule coverage and weight gain are shown in Figs. $2 a$ and $2 b$ , respectively.",Zircaloy-4,annealed,annealing; water quenching,corrosion test,,,,,,,,,,,,,,,,,,700,,,,,,0.5,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk3,text,"Effects of annealing (for $3 0 \mathrm { { m i n } }$ at 700, 800, 900, and $1 0 5 0 \mathrm { { ^ \circ C } }$ , followed by water quenching) on nodule coverage and weight gain are shown in Figs. $2 a$ and $2 b$ , respectively.",Zircaloy-4,annealed,annealing; water quenching,corrosion test,,,,,,,,,,,,,,,,,,800,,,,,,0.5,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk3,text,"Effects of annealing (for $3 0 \mathrm { { m i n } }$ at 700, 800, 900, and $1 0 5 0 \mathrm { { ^ \circ C } }$ , followed by water quenching) on nodule coverage and weight gain are shown in Figs. $2 a$ and $2 b$ , respectively.",Zircaloy-4,annealed,annealing; water quenching,corrosion test,,,,,,,,,,,,,,,,,,900,,,,,,0.5,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk3,text,"Effects of annealing (for $3 0 \mathrm { { m i n } }$ at 700, 800, 900, and $1 0 5 0 \mathrm { { ^ \circ C } }$ , followed by water quenching) on nodule coverage and weight gain are shown in Figs. $2 a$ and $2 b$ , respectively.",Zircaloy-4,annealed,annealing; water quenching,corrosion test,,,,,,,,,,,,,,,,,,1050,,,,,,0.5,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk4,text,"In the furnace-cooled material, very fine intermetallics approximately 20 to $5 0 ~ \mathrm { n m }$ in size were present in high density along with the larger, readily visible precipitates of 100 to $1 5 0 ~ \mathrm { n m }$ in size (Fig. 3).",,"$\beta$-annealed, furnace-cooled",,microscopy,,,,,,,,,,,,,,,,,,,,,,,,,,100–150,nm,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk4,text,"The effect of cold work (i.e., thickness reduction of 30, 50, and $80 \%$ ) on nodule coverage and weight gain is shown in Fig. 5.",,cold-worked,cold work (thickness reduction),corrosion test,,,,,,,,,,,,,,,,,,,,,,,,,,no change,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk4,text,Distributions of nodules observed after corrosion at $5 0 0 \%$ for $^ { 2 4 \mathrm { ~ h ~ } }$ are shown in Fig. 5a.,,cold-worked,,corrosion test,,,,,,,,,,,,,,,,,,500,,,,,,24,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk4,text,The 30 and $5 0 \%$ cold work produced less nodule coverage and weight gain.,,"cold-worked (30%, 50%)",cold work,corrosion test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,less,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk4,text,"However, susceptibility to nodular corrosion increased significantly for specimens cold worked to $80 \%$ .",,cold-worked (80%),cold work,corrosion test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,increased significantly,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk4,text,Specimens cold worked to $30 \%$ exhibited minimum susceptibility.,,cold-worked (30%),cold work,corrosion test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minimum,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk5,Fig. 6,"Weight gain (after 24 h corrosion) decreased in order due to coarse-grinding, fine-grinding, and polishing (from 1100 to 600 mg/dm², compared to 800 mg/dm² for an as-received specimen)",,coarse-ground,surface treatment,corrosion test,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,1100.0,mg/dm²,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk5,Fig. 6,"Weight gain (after 24 h corrosion) decreased in order due to coarse-grinding, fine-grinding, and polishing (from 1100 to 600 mg/dm², compared to 800 mg/dm² for an as-received specimen)",,fine-ground,surface treatment,corrosion test,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,600.0–1100.0,mg/dm²,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk5,Fig. 6,"Weight gain (after 24 h corrosion) decreased in order due to coarse-grinding, fine-grinding, and polishing (from 1100 to 600 mg/dm², compared to 800 mg/dm² for an as-received specimen)",,polished,surface treatment,corrosion test,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,600.0,mg/dm²,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk5,Fig. 6,"Weight gain (after 24 h corrosion) decreased in order due to coarse-grinding, fine-grinding, and polishing (from 1100 to 600 mg/dm², compared to 800 mg/dm² for an as-received specimen)",,as-received,,corrosion test,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,800.0,mg/dm²,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk5,Fig. 6,the effect of surface treatment on nodule number density was insignificant,,,surface treatment,corrosion test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk5,Fig. 5,Effect of cold-work on nodule coverage (A) and weight gain (B) for corrosion at 500°C for 24 h,,cold-worked,cold work,corrosion test,,,,,,,,,,,,,,,,,,500.0,,,,,,24.0,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk6,text,"It seems evident that the larger the average size, the larger the susceptibility to nodular oxide formation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.1,°,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk6,text,"Although it was difficult to quantify true corrosion rates because of variations in service temperature, burnup, and operating histories, oxidation was greater for BWR cladding with larger intermetallic precipitates.",,BWR cladding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk6,text,"In the case of BWR-B, a thick (50 to $7 0 ~ \mu \mathrm { m } ,$ uniform oxide layer, rather than nodular oxide, formed despite the large size of the intermetallic precipitates.",,BWR-B cladding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.0,°C,,,,,50.0–70.0,µm,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk6,text,"This is attributed to a higher cladding temperature that is associated with the higher coolant-outlet temperature (i.e., 307 versus $2 8 8 ^ { \circ } \mathrm { C }$ .",,BWR cladding (other),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,°C,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk6,text,"That is, for similar BWR water chemistries, nodular oxide formation appears to be strongly dependent on both intermetallic precipitate size and operating temperature.",,,,,,,,,,,,,,,,,,,,,,,BWR water,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk6,text,"Besides the ${ \cal Z } _ { \Gamma _ { 3 } } \mathrm { O }$ phase, other bulk phases were also detected from the irradiated materials of Table 1 (i.e., microscopic hydrides and cubic- $. Z \mathrm { r } \mathrm { O } _ { 2 }$ precipitates).",,irradiated materials,irradiated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk6,text,"A good illustration of the presence and bulk nature of these phases is shown in Fig. 14, which summarizes results of a TEM stereo analysis of a specimen obtained from the Zircaloy-2 cladding of the BWR-D gadolinia rods.",Zircaloy-2,BWR-D cladding,,TEM stereo analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk7,Fig. 14h,"The dark-field stereopairs of Figs. 14h and 14i were obtained for tilt angles -3.1 and 5°, respectively, from the (111) reflections of the cubic ZrO2 phase",,irradiated,,microscopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.1,°,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk8,text,A good correlation was obtained between the average size of intermetallic precipitates and weight gain,Zircaloy-4,recrystallized,static autoclave test,correlation analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk8,text,"Nodular corrosion characteristics and microstructures of commercial Zircaloy-2 cladding of fuel and gadolinia rods, obtained from several BWRs after burnup of 11 to $3 0 \mathrm { \ M W d } /$ $\mathtt { k g U }$",Zircaloy-2,irradiated,BWR service,corrosion test,,,,,,,,,,,,,,,,,,,BWR,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk8,text,Partial amorphization of the $Z \mathrm { r } ( \mathrm { F e . C r } ) _ { \mathfrak { z } }$ precipitates in BWR Zircaloy-2,Zircaloy-2,irradiated,BWR service,microstructure observation,,,,,,,,,,,,,,,,,,,BWR,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk8,text,"virtual dissolution and, in the extreme case, spinodal-like fluctuation of dissolved alloying elements in PWR Zircaloy-4 cladding were observed",Zircaloy-4,irradiated,PWR service,microstructure observation,,,,,,,,,,,,,,,,,,,PWR,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk8,text,"For a similar intermetallic size range of 250 to $7 0 0 ~ \mathrm { n m }$ , nodular oxides were observed for a normal BWR temperature of $2 8 8 ^ { \circ } \mathrm { C }$ , but only thick uniform oxide was observed for operation at $3 0 7 \mathrm { { } ^ { \circ } C }$",Zircaloy-2,irradiated,BWR service,corrosion test,,,,,,,,,,,,,,,,,,288.0,BWR,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk8,text,"For a similar intermetallic size range of 250 to $7 0 0 ~ \mathrm { n m }$ , nodular oxides were observed for a normal BWR temperature of $2 8 8 ^ { \circ } \mathrm { C }$ , but only thick uniform oxide was observed for operation at $3 0 7 \mathrm { { } ^ { \circ } C }$",Zircaloy-2,irradiated,BWR service,corrosion test,,,,,,,,,,,,,,,,,,307.0,BWR,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk8,text,"For extended-burnup operation, increased precipitation of hydrides, suboxides, and small oxide particles occurs, apparently via an irradiation-induced process",,irradiated,extended-burnup service,microstructure observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk8,text,the more pronounced microcracking may be associated with the corrosion acceleration reported for extended-burnup service of ${ > } 4 5$ $\mathbf { M W d / k g U }$,,irradiated,extended-burnup service,corrosion test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk9,p. 374-391,Heterogeneous Scale Growth During Steam Corrosion of Zircaloy-4 at $5 0 0 ^ { \circ } \mathrm { C }$,Zircaloy-4,,,Steam Corrosion,,,,,,,,,,,,,,,,,,500.0,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk9,p. 128-140,"Correlation between $4 0 0 ^ { \circ } \mathrm { C }$ Steam Corrosion Behavior. Heat Treatent, and Microstructure of Zircaloy-4 Tubing",Zircaloy-4,tubing,Heat Treatment,Steam Corrosion,,,,,,,,,,,,,,,,,,400.0,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk10,DISCUSSION,"The cracks in the fuel cladding of BWR-B (Fig. 8) were produced in laboratory by internal gas pressurization at $3 2 5 \mathrm { ‰}$ .The pressurizing gas was research-grade helium, and OD surface of the tube specimen was exposed to flowing argon of research-grade purity.",,tube specimen,internal gas pressurization,internal gas-pressurization test,,,,,,,,,,,,,,,,,,,argon,,,,,,flowing argon,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk10,DISCUSSION,The cracks initiated at oxide/metal boundary of OD side and propagated toward ID.,,fuel cladding,,internal gas-pressurization test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk10,DISCUSSION,Similar but secondary cracks associated with and nucleated at thick oxide nodules in fuel claddings of BWR-A and -C were also observed during internal gas-pressurization tests either with or without iodine on ID side.,,fuel claddings,,internal gas-pressurization test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk11,text,It is found that the dose to amorphization in all three types of irradiation exhibits roughly the same exponential dependence with temperature,Zircaloy,,irradiation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk12,p1,"Zircaloy-2 and -4 are used widely in the nuclear industry as cladding and structural material for fuel rods because of good thermal. nuclear, and mechanical properties. as well as good resistance to corrosion",Zircaloy-2,,as-fabricated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_043_chunk12,p1,"The intermetallic precipitates $Z \mathrm { r } _ { \ b { \ b { \ b { \ b { \ b { \ b { \ b { \ b { \ b { \ b { \ b { \ b \Lambda } } } } } } } } } } } } ( \mathrm { N i } , \mathrm { F e } ) $ and $Z \mathrm { r } ( \mathrm { C r } , \mathrm { F e } ) _ { z }$ are present in as-fabricated Zircaloy-2.",Zircaloy-2,as-fabricated,fabrication,microstructural analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
