alloy_name,composition,conditions,conditions_hash,confidence,domain,evidence_span,metric_type,note,page_or_fig,process_step,property_name,raw_unit,source_id,specimen_state,test_type,unit,value,value_max,value_min
,{},"{'temperature': None, 'pressure': None, 'medium': 'BWR', 'irradiation_dose': None, 'time': None}",d6d0092ce16d,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,303-24,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,,,,,,
,{},"{'temperature': None, 'pressure': None, 'medium': 'BWR', 'irradiation_dose': None, 'time': None}",d6d0092ce16d,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,303-24,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,,,,,,
,{},"{'temperature': None, 'pressure': None, 'medium': 'BWR', 'irradiation_dose': None, 'time': None}",d6d0092ce16d,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,303-24,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,,,,,,
,{},"{'temperature': None, 'pressure': None, 'medium': 'BWR', 'irradiation_dose': None, 'time': None}",d6d0092ce16d,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,303-24,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,,,,,,
,{},"{'temperature': None, 'pressure': None, 'medium': 'BWR', 'irradiation_dose': None, 'time': None}",d6d0092ce16d,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,303-24,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,,,,,,
,{},"{'temperature': None, 'pressure': None, 'medium': 'BWR', 'irradiation_dose': None, 'time': None}",d6d0092ce16d,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,303-24,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,,,,,,
,{},"{'temperature': None, 'pressure': None, 'medium': 'CANDU reactor', 'irradiation_dose': None, 'time': None}",116d9cbe7433,0.9,corrosion,CANDU reactor,,,507-23,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,,,,,,
,{},"{'temperature': None, 'pressure': None, 'medium': 'CANDU reactor', 'irradiation_dose': None, 'time': None}",116d9cbe7433,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,507-23,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,,,,,,
,{},"{'temperature': None, 'pressure': None, 'medium': 'CANDU reactor', 'irradiation_dose': None, 'time': None}",116d9cbe7433,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,507-23,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,,,,,,
,{},"{'temperature': None, 'pressure': None, 'medium': 'CANDU reactor', 'irradiation_dose': None, 'time': None}",116d9cbe7433,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,507-23,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,,,,,,
,{},"{'temperature': None, 'pressure': None, 'medium': 'CANDU reactor', 'irradiation_dose': None, 'time': None}",116d9cbe7433,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,507-23,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,,,,,,
,{},"{'temperature': None, 'pressure': None, 'medium': 'CANDU reactor', 'irradiation_dose': None, 'time': None}",116d9cbe7433,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,507-23,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,,,,,,
,{},"{'temperature': None, 'pressure': None, 'medium': 'CANDU reactor', 'irradiation_dose': None, 'time': None}",116d9cbe7433,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,507-23,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,,,,,,
,{},"{'temperature': None, 'pressure': None, 'medium': 'CANDU reactor', 'irradiation_dose': None, 'time': None}",116d9cbe7433,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,507-23,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,,,,,,
,{},"{'temperature': None, 'pressure': None, 'medium': 'CANDU reactor', 'irradiation_dose': None, 'time': None}",116d9cbe7433,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,507-23,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,,,,,,
,{},"{'temperature': None, 'pressure': None, 'medium': None, 'irradiation_dose': None, 'time': None}",b835d7a571cf,0.9,corrosion,cladding,,,119-37,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,cladding,,,,,
,{},"{'temperature': None, 'pressure': None, 'medium': None, 'irradiation_dose': None, 'time': None}",b835d7a571cf,0.9,elastoplastic_model,cladding mechanical properties,,,205-25,,mechanical properties,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,cladding,,,,,
,{},"{'temperature': None, 'pressure': None, 'medium': None, 'irradiation_dose': None, 'time': None}",b835d7a571cf,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,119-37,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,cladding,,,,,
,{},"{'temperature': None, 'pressure': None, 'medium': None, 'irradiation_dose': None, 'time': None}",b835d7a571cf,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,119-37,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,cladding,,,,,
,{},"{'temperature': None, 'pressure': None, 'medium': None, 'irradiation_dose': None, 'time': None}",b835d7a571cf,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,119-37,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,cladding,,,,,
,{},"{'temperature': None, 'pressure': None, 'medium': None, 'irradiation_dose': None, 'time': None}",b835d7a571cf,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,119-37,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,cladding,,,,,
,{},"{'temperature': None, 'pressure': None, 'medium': None, 'irradiation_dose': None, 'time': None}",b835d7a571cf,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,119-37,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,cladding,,,,,
,{},"{'temperature': None, 'pressure': None, 'medium': None, 'irradiation_dose': None, 'time': None}",b835d7a571cf,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,119-37,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,cladding,,,,,
,{},"{'temperature': None, 'pressure': None, 'medium': None, 'irradiation_dose': None, 'time': None}",b835d7a571cf,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,119-37,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,cladding,,,,,
,{},"{'temperature': None, 'pressure': None, 'medium': None, 'irradiation_dose': None, 'time': None}",b835d7a571cf,0.9,hardening,cold-worked,,,699-722,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,cold-worked,,,,,
,{},"{'temperature': None, 'pressure': None, 'medium': None, 'irradiation_dose': None, 'time': None}",b835d7a571cf,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,699-722,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,cold-worked,,,,,
,{},"{'temperature': None, 'pressure': None, 'medium': None, 'irradiation_dose': None, 'time': None}",b835d7a571cf,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,699-722,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,cold-worked,,,,,
,{},"{'temperature': None, 'pressure': None, 'medium': None, 'irradiation_dose': None, 'time': None}",b835d7a571cf,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,699-722,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,cold-worked,,,,,
,{},"{'temperature': None, 'pressure': None, 'medium': None, 'irradiation_dose': None, 'time': None}",b835d7a571cf,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,699-722,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,cold-worked,,,,,
,{},"{'temperature': None, 'pressure': None, 'medium': None, 'irradiation_dose': None, 'time': None}",b835d7a571cf,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,699-722,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,cold-worked,,,,,
,{},"{'temperature': None, 'pressure': None, 'medium': None, 'irradiation_dose': None, 'time': None}",b835d7a571cf,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,699-722,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,cold-worked,,,,,
,{},"{'temperature': None, 'pressure': None, 'medium': None, 'irradiation_dose': None, 'time': None}",b835d7a571cf,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,699-722,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,cold-worked,,,,,
,{},"{'temperature': None, 'pressure': None, 'medium': None, 'irradiation_dose': None, 'time': None}",b835d7a571cf,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,699-722,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,cold-worked,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'dpa': None, 'fluence': None, 'strain_rate': None, 'other': 'defective fuel rods'}",273879850677,0.9,corrosion,defective fuel rods,,,193-203,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,defective fuel rods,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'dpa': None, 'fluence': None, 'strain_rate': None, 'other': 'defective fuel rods'}",273879850677,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,193-203,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,defective fuel rods,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'dpa': None, 'fluence': None, 'strain_rate': None, 'other': 'defective fuel rods'}",273879850677,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,193-203,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,defective fuel rods,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'dpa': None, 'fluence': None, 'strain_rate': None, 'other': 'defective fuel rods'}",273879850677,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,193-203,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,defective fuel rods,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'dpa': None, 'fluence': None, 'strain_rate': None, 'other': 'defective fuel rods'}",273879850677,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,193-203,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,defective fuel rods,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'dpa': None, 'fluence': None, 'strain_rate': None, 'other': 'defective fuel rods'}",273879850677,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,193-203,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,defective fuel rods,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'dpa': None, 'fluence': None, 'strain_rate': None, 'other': 'defective fuel rods'}",273879850677,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,193-203,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,defective fuel rods,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'dpa': None, 'fluence': None, 'strain_rate': None, 'other': 'defective fuel rods'}",273879850677,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,193-203,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,defective fuel rods,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'dpa': None, 'fluence': None, 'strain_rate': None, 'other': 'defective fuel rods'}",273879850677,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,193-203,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,defective fuel rods,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'dpa': None, 'fluence': None, 'strain_rate': None, 'other': 'delayed hydride cracking'}",e61887e75b17,0.9,hardening,delayed hydride cracking,,,244-62,,delayed hydride cracking,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'dpa': None, 'fluence': None, 'strain_rate': None, 'other': 'delayed hydride cracking'}",e61887e75b17,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,244-62,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'dpa': None, 'fluence': None, 'strain_rate': None, 'other': 'delayed hydride cracking'}",e61887e75b17,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,244-62,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'dpa': None, 'fluence': None, 'strain_rate': None, 'other': 'delayed hydride cracking'}",e61887e75b17,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,244-62,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'dpa': None, 'fluence': None, 'strain_rate': None, 'other': 'delayed hydride cracking'}",e61887e75b17,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,244-62,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'dpa': None, 'fluence': None, 'strain_rate': None, 'other': 'delayed hydride cracking'}",e61887e75b17,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,244-62,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'dpa': None, 'fluence': None, 'strain_rate': None, 'other': 'delayed hydride cracking'}",e61887e75b17,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,244-62,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'dpa': None, 'fluence': None, 'strain_rate': None, 'other': 'delayed hydride cracking'}",e61887e75b17,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,244-62,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'dpa': None, 'fluence': None, 'strain_rate': None, 'other': 'delayed hydride cracking'}",e61887e75b17,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,244-62,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'dpa': None, 'fluence': None, 'strain_rate': None, 'other': 'deuterium ingress'}",1121b3a9fe2e,0.9,corrosion,deuterium ingress,,,507-23,,deuterium ingress,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'dpa': None, 'fluence': None, 'strain_rate': None, 'other': 'deuterium ingress'}",1121b3a9fe2e,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,507-23,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'dpa': None, 'fluence': None, 'strain_rate': None, 'other': 'deuterium ingress'}",1121b3a9fe2e,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,507-23,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'dpa': None, 'fluence': None, 'strain_rate': None, 'other': 'deuterium ingress'}",1121b3a9fe2e,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,507-23,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'dpa': None, 'fluence': None, 'strain_rate': None, 'other': 'deuterium ingress'}",1121b3a9fe2e,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,507-23,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'dpa': None, 'fluence': None, 'strain_rate': None, 'other': 'deuterium ingress'}",1121b3a9fe2e,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,507-23,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'dpa': None, 'fluence': None, 'strain_rate': None, 'other': 'deuterium ingress'}",1121b3a9fe2e,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,507-23,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'dpa': None, 'fluence': None, 'strain_rate': None, 'other': 'deuterium ingress'}",1121b3a9fe2e,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,507-23,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'dpa': None, 'fluence': None, 'strain_rate': None, 'other': 'deuterium ingress'}",1121b3a9fe2e,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,507-23,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'dpa': None, 'fluence': None, 'strain_rate': None, 'other': 'deformation'}",56f052c2d014,0.9,elastoplastic_model,deformation,,,529-38,,deformation,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'dpa': None, 'fluence': None, 'strain_rate': None, 'other': 'deformation'}",56f052c2d014,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,529-38,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'dpa': None, 'fluence': None, 'strain_rate': None, 'other': 'deformation'}",56f052c2d014,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,529-38,,,,STP1505-EB-Zirconium in the Nuclear Industry_15th Volume_047_chunk1,,,,,,
