alloy_name,composition,conditions,conditions_hash,confidence,domain,evidence_span,metric_type,note,page_or_fig,process_step,property_name,raw_unit,source_id,specimen_state,test_type,unit,value,value_max,value_min
Zircaloy-2,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,tubing,,,,,
Zircaloy-2,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,tubing,,,,,
Zircaloy,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,0.9,hardening,X-Ray Small Angle Scattering of the Small Precipitates in Zircaloy,judgement,,xvii,,Small Precipitates,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,,X-Ray Small Angle Scattering,,,,
Zirconium Alloy,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,0.9,corrosion,Observation on Corrosion Oxide Film Formed on Zirconium Alloy,judgement,,xvii,,Corrosion Oxide Film,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,,,,,,
Zircaloy-4,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,0.9,corrosion,Interaction Between Factors Acting on the Uniform Corrosion Behavior of Zircaloy-4,judgement,,xvii,,Uniform Corrosion Behavior,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,,,,,,
Zirconium Alloys,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,0.9,hardening,Evaluation of Non-Destructive Hydrogen Detection Methods in Zirconium Alloys,judgement,,xvii,,Hydrogen Detection,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,,Non-Destructive,,,,
Zircaloy-4,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,0.9,hardening,The Ductile-Brittle Transition of Zircaloy-4 Due to Hydrogen,judgement,,xvii,,Ductile-Brittle Transition,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,,,,,,
Zircaloy,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,0.9,corrosion,the dominant mechanism is stress-corrosion cracking of the Zircaloy,judgement,,318,,stress-corrosion cracking,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,,,,,,
Zircaloy,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,,,,,,
Zircaloy,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,,,,,,
Zircaloy,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,,,,,,
Zircaloy,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,,,,,,
Zircaloy,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,,,,,,
Zircaloy,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,,,,,,
Zircaloy,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,,,,,,
Zircaloy,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,0.9,corrosion,Electron Spin Resonance Study of Oxide Films on Zircaloy Cladding,judgement,,xvii,,Oxide Films,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,cladding,Electron Spin Resonance,,,,
Zircaloy,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,0.9,corrosion,Magnetic Observation on Corrosion Susceptibility of Zircaloy Cladding,judgement,,xvii,,Corrosion Susceptibility,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,cladding,Magnetic Observation,,,,
Zircaloy,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,0.9,irradiation_creep,Superimposed Effects of Grain Shape Anistropy and Crystallographic Texture on Anisotropic Biaxial Creep of Zircaloy Cladding,judgement,,xvii,,Anisotropic Biaxial Creep,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,cladding,,,,,
Zircaloy,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,cladding,,,,,
Zircaloy,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,cladding,,,,,
Zircaloy,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,cladding,,,,,
Zircaloy,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,cladding,,,,,
Zircaloy,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,cladding,,,,,
Zircaloy,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,cladding,,,,,
Zircaloy,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,cladding,,,,,
Zircaloy-4,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,0.9,elastoplastic_model,Effect of Hydriding on Mechanical Behavior of Zircaloy-4 Structural Components of the Fuel Assembly Under Various Conditions,judgement,,xvii,,Mechanical Behavior,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,structural components,,,,,
Zircaloy-4,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,structural components,,,,,
Zircaloy-4,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,structural components,,,,,
Zircaloy-4,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,structural components,,,,,
Zircaloy-4,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,structural components,,,,,
Zircaloy-4,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,structural components,,,,,
Zircaloy-4,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,structural components,,,,,
Zircaloy-4,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,structural components,,,,,
Zircaloy-4,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,structural components,,,,,
Zircaloy-4,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,0.9,corrosion,"Characterization of Post-Transition Corrosion Kinetics of Stress-Relieved, Recrystallized and Beta Quenched Zircaloy-4 Tubes",judgement,,xvii,,Post-Transition Corrosion Kinetics,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,"Stress-Relieved, Recrystallized and Beta Quenched tubes",,,,,
Zircaloy-4,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,"Stress-Relieved, Recrystallized and Beta Quenched tubes",,,,,
Zircaloy-4,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,"Stress-Relieved, Recrystallized and Beta Quenched tubes",,,,,
Zircaloy-4,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,"Stress-Relieved, Recrystallized and Beta Quenched tubes",,,,,
Zircaloy-4,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,"Stress-Relieved, Recrystallized and Beta Quenched tubes",,,,,
Zircaloy-4,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,"Stress-Relieved, Recrystallized and Beta Quenched tubes",,,,,
Zircaloy-4,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,"Stress-Relieved, Recrystallized and Beta Quenched tubes",,,,,
Zircaloy-4,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,"Stress-Relieved, Recrystallized and Beta Quenched tubes",,,,,
Zircaloy-4,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,"Stress-Relieved, Recrystallized and Beta Quenched tubes",,,,,
Zircaloy-4,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,0.9,elastoplastic_model,Effects of Hydriding and Oxidizing on the Mechanical Properties of Unirradiated Zircaloy-4 Cladding Tubes,judgement,,xvii,,Mechanical Properties,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,Unirradiated cladding tubes,,,,,
Zircaloy-4,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,Unirradiated cladding tubes,,,,,
Zircaloy-4,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,Unirradiated cladding tubes,,,,,
Zircaloy-4,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,Unirradiated cladding tubes,,,,,
Zircaloy-4,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,Unirradiated cladding tubes,,,,,
Zircaloy-4,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,Unirradiated cladding tubes,,,,,
Zircaloy-4,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,Unirradiated cladding tubes,,,,,
Zircaloy-4,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,Unirradiated cladding tubes,,,,,
Zircaloy-4,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,Unirradiated cladding tubes,,,,,
ZirconiumBased Alloys,{},"{'temperature': None, 'medium': 'PWR', 'dose': None, 'stress': None}",a5eace7e8f24,0.9,irradiation_creep,Coralline Facility Study on Irradiation Behavior Under PWR Conditions of ZirconiumBased Alloys to be Used in the Fuel Assembly Structure,judgement,,xvii,,Irradiation Behavior,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,irradiated,,,,,
ZirconiumBased Alloys,{},"{'temperature': None, 'medium': 'PWR', 'dose': None, 'stress': None}",a5eace7e8f24,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,irradiated,,,,,
ZirconiumBased Alloys,{},"{'temperature': None, 'medium': 'PWR', 'dose': None, 'stress': None}",a5eace7e8f24,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,irradiated,,,,,
ZirconiumBased Alloys,{},"{'temperature': None, 'medium': 'PWR', 'dose': None, 'stress': None}",a5eace7e8f24,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,irradiated,,,,,
ZirconiumBased Alloys,{},"{'temperature': None, 'medium': 'PWR', 'dose': None, 'stress': None}",a5eace7e8f24,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,irradiated,,,,,
ZirconiumBased Alloys,{},"{'temperature': None, 'medium': 'PWR', 'dose': None, 'stress': None}",a5eace7e8f24,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,irradiated,,,,,
ZirconiumBased Alloys,{},"{'temperature': None, 'medium': 'PWR', 'dose': None, 'stress': None}",a5eace7e8f24,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,irradiated,,,,,
ZirconiumBased Alloys,{},"{'temperature': None, 'medium': 'PWR', 'dose': None, 'stress': None}",a5eace7e8f24,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,irradiated,,,,,
ZirconiumBased Alloys,{},"{'temperature': None, 'medium': 'PWR', 'dose': None, 'stress': None}",a5eace7e8f24,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,irradiated,,,,,
Zirconium Alloys,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,0.9,corrosion,Long-Term Out-of-Pile Corrosion of Zirconium Alloys,judgement,,xvii,,Corrosion,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,out-of-pile,,,,,
Zirconium Alloys,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,out-of-pile,,,,,
Zirconium Alloys,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,out-of-pile,,,,,
Zirconium Alloys,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,out-of-pile,,,,,
Zirconium Alloys,{},"{'temperature': None, 'medium': None, 'dose': None, 'stress': None}",3183c9172831,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,xvii,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,out-of-pile,,,,,
