文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_037_chunk2,text,The specimen gage length was 5 cm,Zircaloy-4,irradiated,,tension test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,mm,,,,,,,200.0–400.0,ppm,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_037_chunk2,text,Cladding burst properties were measured at 588 K,Zircaloy-4,irradiated,,burst test,,,,,,,,,,,,,,,,,,315.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_037_chunk3,text,six showed very narrow openings (maximum width less than $2 \ \mathrm { m m }$,,irradiated,,burst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,mm,,,,,,,100.0,ppm,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_037_chunk3,Table 1,Unirradiated ... 15,,unirradiated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414–483,MPa,,,,,,,15,ppm,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_037_chunk4,Table,"KJE089, 2.39 to 2.51 (94 to 99), 59.0, 298 (77), 879 (127), 879 (127), 0.15, 1.1, ~1.0",,irradiated,,tensile,,,,,,,,,,,,,,,,,,25.0,,,,,59.0,,,,,,,,,879.0,MPa,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_037_chunk5,FIG. 5,Temperature dependence of the yield stress and ultimate tensile strength of irradiated Zircaloy-4,Zircaloy-4,irradiated,,tensile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_037_chunk5,text,a pickup fraction of 18% provides a reasonable upperbound for the high burnup data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,%,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_037_chunk5,text,radiation anneal hardening at ~600 K observed in the current investigation,,irradiated,,,,,,,,,,,,,,,,,,,,327.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_037_chunk5,text,"In unirradiated Zircaloy-2 and Zircaloy-4, the presence of yield point phenomenon, yield stress plateau and elongation minimum caused by dynamic strain aging near 600 to 650 K",Zircaloy-2,unirradiated,,,,,,,,,,,,,,,,,,,,327.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_037_chunk5,text,"RAH effect has been observed at 573 K in irradiated pure iron and ferritic low-alloy steel, ASTM A533 Grade B",ASTM A533 Grade B,irradiated,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_037_chunk5,text,RAH phenomenon is also observed in irradiated vanadium in the temperature interval 473 to 773 K,vanadium,irradiated,,,,,,,,,,,,,,,,,,,,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_037_chunk6,text,Zr–2.5%Nb has a lower hydrogen uptake than both Zircaloy-2 and Zircaloy-4,Zr–2.5%Nb,,,,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_037_chunk6,text,deformation temperature of 588 K,,,deformation,,,,,,,,,,,,,,,,,,,315.0,,,,,,,,,,,,,,588.0,K,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_037_chunk7,text,Addition of up to $1 \%$ Niobium would probably be sufficient to achieve optimum mechanical properties,Zircaloy,,,,,,"{'value': 1.0, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_037_chunk7,text,The addition of niobium above the $1 \%$ level would not result in additional benefit in the mechanical properties,Zircaloy,,,,,,"{'value': 1.0, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_037_chunk7,text,Tensile properties of irradiated $\mathbf { Z } \mathbf { r } \mathbf { N } \mathbf { b }$ alloys with different levels of niobium were measured at $5 7 5 \mathrm { ~ K ~ }$ in both longitudinal and transverse directions,Zr-Nb,irradiated,,tensile,,,"{'value': None, 'unit': 'wt%'}",,,,,,,,,,,,,,,302,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_037_chunk7,text,"$Z \mathbf { r } \mathbf { - } 0 . 6 \%$ Nb alloy was superior to $\mathbf { \Theta } _ { \mathbf { Z } \mathbf { r } - \mathbf { N } \mathbf { b } }$ alloys containing 0.14, 2.35, and $2 . 5 \%$ Nb",Zr-0.6%Nb,irradiated,,,"{'value': 99.4, 'unit': 'wt%'}",,"{'value': 0.6, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_037_chunk7,text,Niobium additions of up to $1 \%$ to Zircaloy-4 have shown beneficial influence on the corrosion resistance of Zircaloy-4 in high-temperature autoclave water,Zircaloy-4,,,corrosion,,,"{'value': 1.0, 'unit': 'wt%'}",,,,,,,,,,,,,,,,high-temperature autoclave water,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_037_chunk7,table,"Zircaloy-4 fuel cladding [9] tube burst, 588 K Fluence: 11 to 12 x 10²¹ n/cm² Hydrogen: 300 to 400 ppm U < 0.1, T < 4.0",Zircaloy-4,irradiated,,tube burst,,,,,,,,,,,,,,,,,,315,,,,,1.1e+22,,,,,,,,,0.1,%,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_037_chunk8,3,presence of a significant quantity of hydrides probably enhances failure initiation and propagation within a dislocation channel,Zircaloy-4,highly irradiated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,%,enhances_failure,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_037_chunk8,4,Radiation anneal hardening is observed in irradiated Zircaloy in the temperature interval 573 to 623 K,Zircaloy,irradiated,anneal,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,observed,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_037_chunk8,4,Radiation anneal hardening is observed in irradiated Zircaloy in the temperature interval 573 to 623 K,Zircaloy,irradiated,anneal,,,,,,,,,,,,,,,,,,,350,,,,,,,,,,,,,,,,,,,,,,,,observed,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_037_chunk8,4,probably associated with the formation of irradiation defect complexes with oxygen atoms,Zircaloy,irradiated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defect_complexes_with_oxygen,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_037_chunk8,6,possible degredation of Zircaloy ductility for fluence levels > 10^2 n/cm^2 E > 0.821 MeV and hydrogen concentrations > 100 ppm,Zircaloy-4,"highly irradiated, hydrogen charged",,mechanical,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,degraded,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_037_chunk8,6,possible degredation of Zircaloy ductility for fluence levels > 10^2 n/cm^2 E > 0.821 MeV and hydrogen concentrations > 100 ppm,Zircaloy-4,"highly irradiated, hydrogen charged",,mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,degraded,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_037_chunk8,6,fluence levels > 10^2 n/cm^2 E > 0.821 MeV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,n/cm^2,55,GWd/MTU,100,ppm,promising,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_037_chunk9,abstract,recrystallized Zircaloy4 sheet,Zircaloy-4,recrystallized,sheet,grid method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
