alloy_name,composition,composition_raw,conditions,conditions_hash,confidence,domain,evidence_span,metric_type,metric极,note,page_or_fig,process_step,property_name,raw_unit,source_id,specimen_state,test_type,unit,value,value_max,value_min
Zircaloy-4,{},,"{'temp_C': 698, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",20f97e915125,,density,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,thermomechanical processing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,fuel clad tubing,,,,,
Zircaloy-4,{},,"{'temp_C': 698, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",20f97e915125,,specific_heat,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,thermomechanical processing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,fuel clad tubing,,,,,
Zircaloy-4,{},,"{'temp_C': 698, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",20f97e915125,,thermal_conductivity,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,thermomechanical processing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,fuel clad tubing,,,,,
Zircaloy-4,{},,"{'temp_C': 698, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",20f97e915125,,elastoplastic_model,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,thermomechanical processing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,fuel clad tubing,,,,,
Zircaloy-4,{},,"{'temp_C': 698, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",20f97e915125,,thermal_expansion,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,thermomechanical processing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,fuel clad tubing,,,,,
Zircaloy-4,{},,"{'temp_C': 698, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",20f97e915125,,irradiation_creep,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,thermomechanical processing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,fuel clad tubing,,,,,
Zircaloy-4,{},,"{'temp_C': 698, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",20f97e915125,,irradiation_swelling,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,thermomechanical processing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,fuel clad tubing,,,,,
Zircaloy-4,{},,"{'temp_C': 698, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",20f97e915125,,hardening,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,thermomechanical processing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,fuel clad tubing,,,,,
Zircaloy-4,{},,"{'temp_C': 673, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ca2b6f629fab,,corrosion,Long exposure to 673 K steam was used as the test,judgement,,,text,,time to departure from multiple rate transition behavior,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,,corrosion test,,,,
Zircaloy-4,{},,"{'temp_C': 673, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ca2b6f629fab,,density,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,,,,,,
Zircaloy-4,{},,"{'temp_C': 673, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ca2b6f629fab,,specific_heat,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,,,,,,
Zircaloy-4,{},,"{'temp_C': 673, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ca2b6f629fab,,thermal_conductivity,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,,,,,,
Zircaloy-4,{},,"{'temp_C': 673, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ca2b6f629fab,,elastoplastic_model,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,,,,,,
Zircaloy-4,{},,"{'temp_C': 673, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ca2b6f629fab,,thermal_expansion,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,,,,,,
Zircaloy-4,{},,"{'temp_C': 673, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ca2b6f629fab,,irradiation_creep,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,,,,,,
Zircaloy-4,{},,"{'temp_C': 673, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ca2b6f629fab,,irradiation_swelling,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,,,,,,
Zircaloy-4,{},,"{'temp_C': 673, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ca2b6f629fab,,hardening,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,,,,,,
Zircaloy-4,{},,"{'temp_C': 673, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",65f47e5d8e60,,corrosion,a cooling rate of about 20 to 40 K/s produced a minimum in the weight gain in a 673 K corrosion test,judgement,,,text,cooling,weight gain,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,,corrosion test,,,,
,{},,"{'temp_C': 673, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",65f47e5d8e60,,corrosion,Testing at 673 K for times longer than 100 days,minimum,,,text,,test duration,days,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,,corrosion test,days,,,100
Zircaloy-4,{},,"{'temp_C': 673, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",65f47e5d8e60,,density,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,cooling,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,,,,,,
Zircaloy-4,{},,"{'temp_C': 673, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",65f47e5d8e60,,specific_heat,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,cooling,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,,,,,,
Zircaloy-4,{},,"{'temp_C': 673, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",65f47e5d8e60,,thermal_conductivity,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,cooling,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,,,,,,
Zircaloy-4,{},,"{'temp_C': 673, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",65f47e5d8e60,,elastoplastic_model,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,cooling,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,,,,,,
Zircaloy-4,{},,"{'temp_C': 673, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",65f47e5d8e60,,thermal_expansion,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,cooling,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,,,,,,
Zircaloy-4,{},,"{'temp_C': 673, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",65f47e5d8e60,,irradiation_creep,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,cooling,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,,,,,,
Zircaloy-4,{},,"{'temp_C': 673, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",65f47e5d8e60,,irradiation_swelling,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,cooling,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,,,,,,
Zircaloy-4,{},,"{'temp_C': 673, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",65f47e5d8e60,,hardening,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,cooling,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_expansion,cooling rate of about 20 to 40 K/s,range,,,text,cooling,cooling rate,K/s,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,,,K/s,,40,20
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,corrosion,a cumulative annealing parameter greater than 10⁻¹⁸ h is sufficient to provide uniformly good corrosion resistance in Zircaloy-4,judgement,,,text,annealing,corrosion resistance,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,,,,,,
Zircaloy-4,"{'Sn': {'value': None, 'value_min': 1.43, 'value_max': 1.46, 'unit': 'wt%'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,hardening,"Tin, %: 1.43, 1.46",range,,,Table 1,,composition,%,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,,,wt%,,1.46,1.43
Zircaloy-4,"{'Fe': {'value': None, 'value_min': 2003, 'value_max': 2076, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,hardening,"Iron, ppm: 2003, 2076",range,,,Table 1,,composition,ppm,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,,,ppm,,2076,2003
Zircaloy-4,"{'Cr': {'value': None, 'value_min': 1032, 'value_max': 1046, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,hardening,"Chromium, ppm: 1032, 1046",range,,,Table 1,,composition,ppm,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,,,ppm,,1046,1032
Zircaloy-4,"{'Si': {'value': None, 'value_min': 58, 'value_max': 60, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,hardening,"Silicon, ppm: 58, 60",range,,,Table 1,,composition,ppm,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,,,ppm,,60,58
Zircaloy-4,"{'O': {'value': None, 'value_min': 1250, 'value_max': 1270, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,hardening,"Oxygen, ppm: 1270, 1250",range,,,Table 1,,composition,ppm,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,,,ppm,,1270,1250
Zircaloy-4,"{'C': {'value': None, 'value_min': 129, 'value_max': 132, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,hardening,"Carbon, ppm: 132, 129",range,,,Table 1,,composition,ppm,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,,,ppm,,132,129
Zircaloy-4,"{'N': {'value': 29, 'value_min': None, 'value_max': None, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,hardening,"Nitrogen, ppm: 29, 29",value,,,Table 1,,composition,ppm,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,,,ppm,29,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,density,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,cooling,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,specific_heat,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,cooling,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_conductivity,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,cooling,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,elastoplastic_model,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,cooling,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_creep,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,cooling,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_swelling,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,cooling,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,corrosion,Increasing the annealing parameter from 2.3×10⁻¹⁸ to 29×10⁻¹⁸ h improved the corrosion resistance of unannealed cold-worked tubes,judgement,,,text,annealing,corrosion resistance,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,unannealed cold-worked tubes,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,hardening,annealing parameter from 2.3×10⁻¹⁸ to 29×10⁻¹⁸ h,range,,,text,annealing,annealing parameter,h,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,unannealed cold-worked tubes,,h,,2.9e-17,2.3e-18
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,density,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,unannealed cold-worked tubes,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,specific_heat,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,unannealed cold-worked tubes,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_conductivity,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,unannealed cold-worked tubes,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,elastoplastic_model,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,unannealed cold-worked tubes,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_expansion,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,unannealed cold-worked tubes,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_creep,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,unannealed cold-worked tubes,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_swelling,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,unannealed cold-worked tubes,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MS': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",d8884a57b388,,hardening,cumulative annealing parameter greater than 10⁻¹⁸ h,minimum,,,text,annealing,cumulative annealing parameter,h,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,,,h,,,1e-18
,{},,"{'temp_C': None, 'medium': None, 'pressure_MS': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",d8884a57b388,,density,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MS': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",d8884a57b388,,specific_heat,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MS': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",d8884a57b388,,thermal_conductivity,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MS': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",d8884a57b388,,elastoplastic_model,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MS': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",d8884a57b388,,thermal_expansion,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MS': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",d8884a57b388,,irradiation_creep,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MS': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",d8884a57b388,,irradiation_swelling,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_012_chunk1,,,,,,
