alloy_name,composition,conditions,conditions_hash,confidence,domain,evidence_span,metric_type,note,page_or_fig,process_step,property_name,raw_unit,source_id,specimen_state,test_type,unit,value,value_max,value_min
Zircaloy-4,{},"{'temperature': None, 'pressure': None, 'time': None, 'environment': None, 'strain_rate': None, 'fluence': None}",d9ae72a8e882,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,straightening,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_028_chunk1,tubing,,,,,
Zircaloy-4,{},"{'temperature': None, 'pressure': None, 'time': None, 'environment': None, 'strain_rate': None, 'fluence': None}",d9ae72a8e882,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,straightening,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_028_chunk1,tubing,,,,,
Zircaloy-4,{},"{'temperature': None, 'pressure': None, 'time': None, 'environment': None, 'strain_rate': None, 'fluence': None}",d9ae72a8e882,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,straightening,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_028_chunk1,tubing,,,,,
Zircaloy-4,{},"{'temperature': None, 'pressure': None, 'time': None, 'environment': None, 'strain_rate': None, 'fluence': None}",d9ae72a8e882,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,straightening,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_028_chunk1,tubing,,,,,
Zircaloy-4,{},"{'temperature': None, 'pressure': None, 'time': None, 'environment': None, 'strain_rate': None, 'fluence': None}",d9ae72a8e882,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,straightening,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_028_chunk1,tubing,,,,,
Zircaloy-4,{},"{'temperature': 510.0, 'pressure': None, 'time': 2.0, 'environment': 'vacuum', 'strain_rate': None, 'fluence': None}",82b519751289,0.95,hardening,The lot was stress-relieved at 950 F (510 C) for 2 h in vacuum,process_condition,,text,stress-relieving,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_028_chunk1,tubing,annealing,,,,
Zircaloy-4,{},"{'temperature': 510.0, 'pressure': None, 'time': 2.0, 'environment': 'vacuum', 'strain_rate': None, 'fluence': None}",82b519751289,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,stress-relieving,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_028_chunk1,tubing,,,,,
Zircaloy-4,{},"{'temperature': 510.0, 'pressure': None, 'time': 2.0, 'environment': 'vacuum', 'strain_rate': None, 'fluence': None}",82b519751289,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,stress-relieving,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_028_chunk1,tubing,,,,,
Zircaloy-4,{},"{'temperature': 510.0, 'pressure': None, 'time': 2.0, 'environment': 'vacuum', 'strain_rate': None, 'fluence': None}",82b519751289,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,stress-relieving,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_028_chunk1,tubing,,,,,
Zircaloy-4,{},"{'temperature': 510.0, 'pressure': None, 'time': 2.0, 'environment': 'vacuum', 'strain_rate': None, 'fluence': None}",82b519751289,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,stress-relieving,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_028_chunk1,tubing,,,,,
Zircaloy-4,{},"{'temperature': 510.0, 'pressure': None, 'time': 2.0, 'environment': 'vacuum', 'strain_rate': None, 'fluence': None}",82b519751289,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,stress-relieving,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_028_chunk1,tubing,,,,,
Zircaloy-4,{},"{'temperature': 510.0, 'pressure': None, 'time': 2.0, 'environment': 'vacuum', 'strain_rate': None, 'fluence': None}",82b519751289,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,stress-relieving,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_028_chunk1,tubing,,,,,
Zircaloy-4,{},"{'temperature': 510.0, 'pressure': None, 'time': 2.0, 'environment': 'vacuum', 'strain_rate': None, 'fluence': None}",82b519751289,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,stress-relieving,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_028_chunk1,tubing,,,,,
Zircaloy-4,{},"{'temperature': 510.0, 'pressure': None, 'time': 2.0, 'environment': 'vacuum', 'strain_rate': None, 'fluence': None}",82b519751289,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,stress-relieving,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_028_chunk1,tubing,,,,,
Zircaloy-4,{},"{'temperature': 350.0, 'pressure': None, 'time': 48.0, 'environment': 'autoclave', 'strain_rate': None, 'fluence': None}",57e956c30454,0.95,corrosion,Samples representing the stress-relieved and stress-relieved plus straightened conditions were autoclave-hydrided at 650 F (350 C) for 48 h,process_condition,,text,hydriding,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_028_chunk1,tubing,autoclave hydriding,,,,
Zircaloy-4,{},"{'temperature': 350.0, 'pressure': None, 'time': 48.0, 'environment': 'autoclave', 'strain_rate': None, 'fluence': None}",57e956c30454,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,hydriding,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_028_chunk1,tubing,,,,,
Zircaloy-4,{},"{'temperature': 350.0, 'pressure': None, 'time': 48.0, 'environment': 'autoclave', 'strain_rate': None, 'fluence': None}",57e956c30454,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,hydriding,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_028_chunk1,tubing,,,,,
Zircaloy-4,{},"{'temperature': 350.0, 'pressure': None, 'time': 48.0, 'environment': 'autoclave', 'strain_rate': None, 'fluence': None}",57e956c30454,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,hydriding,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_028_chunk1,tubing,,,,,
Zircaloy-4,{},"{'temperature': 350.0, 'pressure': None, 'time': 48.0, 'environment': 'autoclave', 'strain_rate': None, 'fluence': None}",57e956c30454,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,hydriding,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_028_chunk1,tubing,,,,,
Zircaloy-4,{},"{'temperature': 350.0, 'pressure': None, 'time': 48.0, 'environment': 'autoclave', 'strain_rate': None, 'fluence': None}",57e956c30454,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,hydriding,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_028_chunk1,tubing,,,,,
Zircaloy-4,{},"{'temperature': 350.0, 'pressure': None, 'time': 48.0, 'environment': 'autoclave', 'strain_rate': None, 'fluence': None}",57e956c30454,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,hydriding,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_028_chunk1,tubing,,,,,
Zircaloy-4,{},"{'temperature': 350.0, 'pressure': None, 'time': 48.0, 'environment': 'autoclave', 'strain_rate': None, 'fluence': None}",57e956c30454,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,hydriding,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_028_chunk1,tubing,,,,,
Zircaloy-4,{},"{'temperature': 350.0, 'pressure': None, 'time': 48.0, 'environment': 'autoclave', 'strain_rate': None, 'fluence': None}",57e956c30454,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,hydriding,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_028_chunk1,tubing,,,,,
ZR-4,{},"{'temperature': 510.0, 'pressure': None, 'time': 2.0, 'environment': None, 'strain_rate': None, 'fluence': None}",851fe79545bd,0.9,elastoplastic_model,Residual stresses in ZR-4 tubing after stress-relief anneal at 950 deg F for 2 h,process_condition,,Fig. 1,stress-relief annealing,residual stress,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_028_chunk1,tubing,residual stress measurement,,,,
ZR-4,{},"{'temperature': 510.0, 'pressure': None, 'time': 2.0, 'environment': None, 'strain_rate': None, 'fluence': None}",851fe79545bd,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Fig. 1,stress-relief annealing,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_028_chunk1,tubing,,,,,
ZR-4,{},"{'temperature': 510.0, 'pressure': None, 'time': 2.0, 'environment': None, 'strain_rate': None, 'fluence': None}",851fe79545bd,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Fig. 1,stress-relief annealing,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_028_chunk1,tubing,,,,,
ZR-4,{},"{'temperature': 510.0, 'pressure': None, 'time': 2.0, 'environment': None, 'strain_rate': None, 'fluence': None}",851fe79545bd,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Fig. 1,stress-relief annealing,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_028_chunk1,tubing,,,,,
ZR-4,{},"{'temperature': 510.0, 'pressure': None, 'time': 2.0, 'environment': None, 'strain_rate': None, 'fluence': None}",851fe79545bd,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Fig. 1,stress-relief annealing,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_028_chunk1,tubing,,,,,
ZR-4,{},"{'temperature': 510.0, 'pressure': None, 'time': 2.0, 'environment': None, 'strain_rate': None, 'fluence': None}",851fe79545bd,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Fig. 1,stress-relief annealing,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_028_chunk1,tubing,,,,,
ZR-4,{},"{'temperature': 510.0, 'pressure': None, 'time': 2.0, 'environment': None, 'strain_rate': None, 'fluence': None}",851fe79545bd,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Fig. 1,stress-relief annealing,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_028_chunk1,tubing,,,,,
ZR-4,{},"{'temperature': 510.0, 'pressure': None, 'time': 2.0, 'environment': None, 'strain_rate': None, 'fluence': None}",851fe79545bd,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Fig. 1,stress-relief annealing,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_028_chunk1,tubing,,,,,
ZR-4,{},"{'temperature': 510.0, 'pressure': None, 'time': 2.0, 'environment': None, 'strain_rate': None, 'fluence': None}",851fe79545bd,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Fig. 1,stress-relief annealing,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_028_chunk1,tubing,,,,,
